	paper_id	title	abstract	body_text
944	9d549f248a08f641c87bbdbc6a0ca3ad83b64b2a	Studies on the interactions of Ti-containing polyoxometalates (POMs) with SARS-CoV 3CL pro by molecular modeling	Ti-containing a-Keggin polyoxometalates (POMs) have been proved with properties of both anti-tumor and anti-HIV (human immunodeficiency virus). The potential anti-SARS (severe acute respiratory syndrome) activity of the POMs [a-PTi 2 W 10 O 40 ] 7À isomers was investigated in this paper by molecular modeling method. The SARS 3c like protease, namely the SARS 3CL pro is the key function protease for virus replication as well as transcription and thus can be taken as one of the key targets for anti-SARS drug design. Affinity/ Insight II was used to explore possible binding locations for POMs/3CL pro interaction. Charges in the POMs were obtained from density-functional theory (DFT) method. The results show that POMs bind with 3CL pro in the active site region with high affinity; POMs are more prone to bind with 3CL pro than with some organic compounds; for the POMs/3CL pro complex, the OTi 2 in POMs is the vital element for electrostatic interaction, and the electrostatic binding energy is strong enough to keep the complex stable.	Docking investigations on five POM ([a-PTi 2 W 10 O 40 ] 7À ) isomers with SARS-CoV 3CL pro were performed using computer assisted molecular simulation technology. The investigation results show that: (1) POMs interact with the 3CL pro receptor in enzyme active site region, with several polarized residues including the enzyme catalyst residues of His41/Cys145; (2) The total binding energies of the five POM/SARS-CoV 3CL pro complexes lead to the following order of complex stability: 1,2-PTi 2 /3CL pro > 1,4-PTi 2 /3CL pro > 1,5-PTi 2 /3CL pro > 1,6-PTi 2 /3CL pro > 1,11-PTi 2 /3CL pro . (3) Electrostatic energy and hydrogen bond interaction contribute much to the enzyme-inhibitor complex formation between POMs and SARS-CoV 3CL pro . The atom charge loading property and electrostatic characteristic are very vital elements that keep the enzyme-inhibitor interaction. In POMs, the electronegative OTi 2 oxygen contributes much for electrostatic energy interactions. As a result, those POMs with OTi 2 oxygen should form relative stable complex with protein receptors. The simulation results provide important information for POMs/SARS-CoV 3CL pro interaction, and may provide insights for anti-SARS drug design. |
945	797c6ecb7d0eb5d6eb5ea5f081a3c4cc78be5bd2	Including the public in pandemic planning: a deliberative approach	Background: Against a background of pandemic threat posed by SARS and avian H5N1 influenza, this study used deliberative forums to elucidate informed community perspectives on aspects of pandemic planning.	The recommendations from the forums in this study suggest that the distribution of scarce resources and the implementation of quarantine and social distancing measures in Australia in a severe pandemic will be challenging, but not impossible. Implementation may be more successful if the public have more opportunities to become informed and to express their informed judgements about the issues in advance of a severe pandemic and if prudent use is made of supportive measures to assist those in quarantine or affected by social isolation measures.|
946	756d69e7c5b43e20f6607df9bd2fa10352652efe			Various microbes elicit host gene expression differently in the infected blood cells. In a study of 205 patients suffering from cold, influenza or respiratory syncitial viral infection, 161 genes overexpressed while 235 genes were identified to express specifically in influenza and well before the symptoms appeared. The host gene expression once refined in due course of time, may be able to differentiate viral from bacterial infections and may become a part of antimicrobial stewardship program. 1 Tuberculosis kills 1.5 million persons per year in the world. Rapid and accurate diagnosis still remains a challenge. The detection of Mycobacteria (by microscopy, culture, molecular, assays) and host immune response (tuberculin skin test and IGRAs) have been the current approaches in clinical practice. A study of 2572 samples from pediatric and adult patients from 10 countries has shown three genes: GBP5, DUSP3 and KLF2 to be highly diagnostic of active tuberculosis. Their expression declines with treatment. Also bacterial drug resistance, prior BCG vaccination or HIV status has no influence on the expression of these three genes. 2 Thus host gene expression in infectious diseases may be the future diagnostic tool.|
947	71a82ecd1070ef91422c1ed772c73ad189ea4c0e	De-Novo Transcriptome Sequencing of a Normalized cDNA Pool from Influenza Infected Ferrets	The ferret is commonly used as a model for studies of infectious diseases. The genomic sequence of this animal model is not yet characterized, and only a limited number of fully annotated cDNAs are currently available in GenBank. The majority of genes involved in innate or adaptive immune response are still lacking, restricting molecular genetic analysis of host response in the ferret model. To enable de novo identification of transcriptionally active ferret genes in response to infection, we performed de-novo transcriptome sequencing of animals infected with H1N1 A/California/07/2009. We also included splenocytes induced with bacterial lipopolysaccharide to allow for identification of transcripts specifically induced by Gram-negative bacteria. We pooled and normalized the cDNA library in order to delimit the risk of sequencing only highly expressed genes. While normalization of the cDNA library removes the possibility of assessing expression changes between individual animals, it has been shown to increase identification of low abundant transcripts. In this study, we identified more than 19000 partial ferret transcripts, including more than 1000 gene orthologs known to be involved in the innate and the adaptive immune response.	http://publications.scilifelab.se/svensson_lt/ ferret_transcriptome. Table S1 Annotation table for ferret ESTs with human sequence homology. Contigs from the combined assembly of cDNA sequences indentified here and the ESTs previously reported [8] that showed homology to human RNA or protein sequences using the ''megablast'' algorithm in BLAST. ''Similar to Human Gene'' and ''Human Refseq acc no.'' indicate the Human Gene Symbol and the accession number from the Human RNA or Human Protein database. ''RefSeq RNA_acc'' points to the accession number from the RefSeq RNA blast analysis, using all RNA in the GenBank database. The nucleotide sequence for each contigs is displayed in the column denoted ''Sequence.'' (XLSX) Table S2 Annotation table for ferret ESTs without human sequence homology, ESTs with homologies detected exclusively by blastn and ESTs with homology to untranscribed human gene orthologs. The ''no_hu-man_hits'' worksheet contains the lists the contigs from the combined assembly that did not show homology to human RNA or protein sequences using the ''megablast'' algorithm in BLAST, but were aligned with RNA sequences from the RefSeq RNA database. The ''RefSeq Gene from refseq RNA'' indicates the gene name for the orthologous sequence, derived from the description line of the blast hit, ''RefSeq RNA_acc'' indicates the accession number of the homologous sequence. The ''blastn'' spreadsheet lists the contigs that showed alignment when the less stringent blastn algorithm was used, and the ''hits_to_non_-transcr_hum_genes'' shows the contigs that showed the best alignment to known non-transcribed human orthologs. Here, ''Similar to Human Gene'' and ''Human Refseq acc no.'' indicate the Human Gene Symbol and the accession number from the Human RNA or Human Protein database. ''RefSeq RNA_acc'' points to the accession number from the RefSeq RNA blast analysis, using all RNA in the GenBank database. The nucleotide sequence for each contigs is displayed in the column denoted ''Sequence.'' (XLSX )   Table S3 Ferret sequence of genes in immune system process (GO:002376). ''Gene symbol,'' ''Description'' and ''Human Refseq acc no.'' indicate the Human Gene Symbol, the protein description and the accession number from the Human RNA or Human Protein database. ''RefSeq RNA Acc. no.'' points to the accession number from the RefSeq RNA blast analysis, using all RNA in the GenBank database. ''Contig'' indicates the ferret contig aligning with the corresponding human gene ortholog. The nucleotide sequence for each contigs is displayed in the column denoted ''Ferret Sequence.'' (XLSX)|
948	010ed5c4253bc74c0d01935cb22bff3a69e2a887	Reproducibility and reporting practices in COVID-19 preprint manuscripts	The novel coronavirus, COVID-19, has sparked an outflow of scientific research seeking to understand the virus, its spread, and best practices in prevention and treatment. If this international research effort is going to be as swift and effective as possible, it will need to rely on a principle of open science. When researchers share data, code, and software and generally make their work as transparent as possible, it allows other researchers to verify and expand upon their work. Furthermore, it allows public officials to make informed decisions. In this study, we analyzed 535 preprint articles related to COVID-19 for eight transparency criteria and recorded study location and funding information. We found that individual researchers have lined up to help during this crisis, quickly tackling important public health questions, often without funding or support from outside organizations. However, most authors could improve their data sharing and scientific reporting practices. The contrast between researchers' commitment to doing important research and their reporting practices reveals underlying weaknesses in the research community's reporting habits, but not necessarily their science.	Whichever interventions the scientific community eventually implements, we hope that those researchers committed to combating the COVID-19 outbreak will recognize the inherent importance of open science. Many of these researchers seem to be motivated by altruism rather than career, so we must continue to highlight those reporting practices that will facilitate reproducibility and falsifiability. Finally, we must reiterate the general importance of open science: that our best work comes from the knowledge we create together, across borders and with collaborators we may never know exist.|
949	4abc50cfc81265083d4cb2aed0a493bb704d0b5b	viruses Rabies Control and Treatment: From Prophylaxis to Strategies with Curative Potential	Rabies is an acute, fatal, neurological disease that affects almost all kinds of mammals. Vaccination (using an inactivated rabies vaccine), combined with administration of rabies immune globulin, is the only approved, effective method for post-exposure prophylaxis against rabies in humans. In the search for novel rabies control and treatment strategies, live-attenuated viruses have recently emerged as a practical and promising approach for immunizing and controlling rabies. Unlike the conventional, inactivated rabies vaccine, live-attenuated viruses are genetically modified viruses that are able to replicate in an inoculated recipient without causing adverse effects, while still eliciting robust and effective immune responses against rabies virus infection. A number of viruses with an intrinsic capacity that could be used as putative candidates for live-attenuated rabies vaccine have been intensively evaluated for therapeutic purposes. Additional novel strategies, such as a monoclonal antibody-based approach, nucleic acid-based vaccines, or small interfering RNAs (siRNAs) interfering with virus replication, could further add to the arena of strategies to combat rabies. In this review, we highlight current advances in rabies therapy and discuss the role that they might have in the future of rabies treatment. Given the pronounced and complex impact of rabies on a patient, a combination of these novel modalities has the potential to achieve maximal anti-rabies efficacy, or may even have promising curative effects in the future. However, several hurdles regarding clinical safety considerations and public awareness should be overcome before these approaches can ultimately become clinically relevant therapies. exposed on the surface of the virus and is not only the major determinant of viral pathogenicity, but also the major protective antigen responsible for inducing protective immunity against rabies [2] [3] [4] [5] .	Lastly, it is important to note that while some promising results have been achieved in animal models that PEP (with live-attenuated virus-based rabies vaccines) were effective, even when administered late after challenge infection, these treatments were largely prophylactic. Therefore, these treatments have not been shown to be curative, as the animals were not exhibiting any clinical signs at the time when the treatment was performed. Currently there is no solid, scientific evidence for any curative interventions. More studies are needed to further investigate the potential of curative interventions for clinical use. In the future, appropriate combinations of a rabies vaccine, antiviral drugs, immunotherapy, and neuroprotective therapy could profoundly reshape rabies treatment and benefit more patients suffering from rabies.|
950	e2a5acc64887394918d4cf92fa537b35d08fe3e6	Decreased interleukin-18 response in asthmatic children with severe Mycoplasma pneumoniae pneumonia	Purpose: Mycoplasma pneumoniae (M. pneumoniae) is a common causative agent of pneumonia in children. The aim of this study is to determine whether there is any difference in selected cytokine or chemokines response in asthmatic children compared to non-asthmatic children during acute M. pneumoniae pneumonia. Methods: Seventy-five children, 6-12 years of age, admitted with M. pneumoniae pneumonia were enrolled. Two patient groups were defined: the children with known asthma (N = 40) and non-asthmatic children (N = 35). Interleukin (IL)-18 and selected chemokines, IL-8, CXCL9, CXCL10, and regulation upon activation normal T-cell expressed and secreted (RANTES) were measured by means of ELISA in the plasma samples of the patients collected on admission. We investigated the values of these mediators in relation to the asthma status and symptom severity of the patients. Twenty age-matched, non-infected controls were also studied. Results: Plasma levels of IL-18 and the chemokines increased significantly in the patients with M. pneumoniae pneumonia compared to non-infected, age-matched controls (P < 0.01). However, the asthmatic patients showed significantly reduced IL-18 and CXCL10 responses (P < 0.01, <0.05, respectively) and had more severe pneumonia symptoms (P < 0.01) compared to non-asthmatic patients. IL-18 was significantly lower in severe pneumonia group than in non-severe group (P < 0.05). Conclusions: Our study suggests that IL-18 and the chemokines are importantly involved in the pathogenesis of M. pneumoniae pneumonia. It also indicates that some asthmatic children have deficient IL-18 response when affected by M. pneumoniae pneumonia, which might be associated with more severe pneumonia observed in this group of patients.	In summary, our study showed that IL-18 and selected chemokines increased significantly in the children with M. pneumoniae pneumonia, which suggests that these mediators are importantly involved in the pathogenesis of this acute respiratory infection. However, the patients with known asthma showed significantly decreased IL-18 and CXCL10 responses and experienced more severe pneumonia compared to non-asthmatic patients. IL-18 level was significantly lower in severe pneumonia group than in non-severe group. Our results suggest that some asthmatic children have deficient IL-18 response when affected by M. pneumoniae pneumonia, which might be associated with more severe pneumonia observed in this group of patients.|
951	8371de74139e842e5fca4a60bb23df5baa9f7705	Esophageal, Gastric, and Intestinal Disorders of Young Dogs and Cats		Digestive tract disorders are common diagnostic and therapeutic problems among young dogs and cats. Prompt and effective symptomatic therapy is necessary in all cases, and is sufficient in many. Parasitic and protozoal problems require attention to kennel management as well as to individual treatment. Chronic and congenital disorders are often extremely challenging diagnostic dilemmas.|
952	54585d1d0b82266b60c119eb2c8c3ed52d5d57cb			Due to overlapping imaging findings with other diseases and different severity of COVID-19, we appreciate the complement of Lal A. et al. for leading the readers to understand more complete picture of this disease.|
953	7f4aa0b455b491c83d090eabbd244067ea11e8c2	The remarkable adaptability of syndromic surveillance to meet public health needs	The goal of syndromic surveillance is the earlier detection of epidemics, allowing a timelier public health response than is possible using traditional surveillance methods. Syndromic surveillance application for public health purposes has changed over time and reflects a dynamic evolution from the collection, interpreta	Syndromic surveillance has demonstrated a remarkable ability to adapt to rapidly shifting public health needs and the flexibility to utilise different approaches depending on the situation. This adaptability makes it a highly relevant public health tool. Central to this is the public health requirement for credible, rapidly available surveillance information to allow informed decisions on responding to and controlling emerging threats.|
954	dd7b440bb6e73b5be065de398a25bc30426f9071	Advancing Priority Research on the Middle East Respiratory Syndrome Coronavirus		With the current knowledge gaps, it is unknown whether MERS-CoV will remain a disease restricted to the Middle East with intermittent, sporadic outbreaks; progress to becoming a global pandemic; or burn out with time. Many priority research questions remain to be answered before the true pandemic potential and global impact of MERS-CoV can be accurately determined. Almost all patients who died or those who have been hospitalized with severe disease had other comorbid medical conditions [4] . The mortality rate and severity of disease are exaggerated to some degree by detection of such cases. The case-fatality rate has fallen in recent months due to the detection of milder and asymptomatic cases [7] . Determining the true spectrum of MERS-CoV infection and disease severity requires widespread viral testing, collection of clinical data, and serologic studies. Case-control studies are essential for defining the MERS-CoV outbreak, and validated accurate serological tests, which are sensitive and specific, are required to facilitate these. The most ominous characteristic of pandemic MERS-CoV strains would be progression to efficient human-to-human transmission. The number of sporadic MERS cases being reported has been small and indicates that the virus appears not readily capable of rapid human-to-human transmission. Despite extensive investigation and testing of hundreds of contacts by the KSA Ministry of health, only a few instances of transmission to healthcare workers or family contacts were identified [6, 7, 9] . Sequencing studies of all MERS-CoV genomes may reveal genetic features that will tell us if MERS-CoV has the ability to mutate and spread efficiently. The rapid sharing of genetic sequence information [10, 33] will provide valuable insights into the understanding of the molecular characteristics and transmission dynamics, which will assist in defining species specificity, ascertaining mutation rates and virulence, and also enabling discovery of drug targets, novel drugs, diagnostics, and vaccines. Two million pilgrims from over 180 countries, and 1 million local KSA pilgrims, have recently visited Makkah and Madinah, KSA, to perform the 2013 annual Hajj pilgrimage, and have returned home after stays of between 2 and 8 weeks. Millions of others will visit KSA throughout the year for the minipilgrimage Umrah. While answers to priority research on MERS-CoV are being sought, the need for more coordinated surveillance and improved effective international cooperation between WHO, Middle Eastern governments, academic stakeholders, and pharmaceutical companies remains critical to tackling this ominous threat [34] . It is rather disconcerting that major knowledge gaps remain for the current MERS-CoV outbreak over a year after its first discovery. Once again, this illustrates that there remains a dire need for the establishment of robust public health and clinical infrastructures, effective global consortia, and a stable funding source for rapid and effective definition of new infectious diseases outbreaks and threats, and for prioritizing research, preparedness, and response efforts.|
955	86cb44d73a880d50e6844ce20c5d6efcf98df1ea	Crystal Structure of Human Interferon-λ1 in Complex with Its High-Affinity Receptor Interferon-λR1	Interferon (IFN)-λ1 [also known as interleukin (IL)-29] belongs to the recently discovered group of type III IFNs. All type III IFNs initiate signaling processes through formation of specific heterodimeric receptor complexes consisting of IFN-λR1 and IL-10R2. We have determined the structure of human IFN-λ1 complexed with human IFN-λR1, a receptor unique to type III IFNs. The overall structure of IFN-λ1 is topologically similar to the structure of IL-10 and other members of the IL-10 family of cytokines. IFN-λR1 consists of two distinct domains having fibronectin type III topology. The ligand-receptor interface includes helix A, loop AB, and helix F on the IFN site, as well as loops primarily from the N-terminal domain and inter-domain hinge region of IFN-λR1. Composition and architecture of the interface that includes only a few direct hydrogen bonds support an idea that long-range ionic interactions between ligand and receptor govern the process of initial recognition of the molecules while hydrophobic interactions finalize it.	Coordinates and structure factors have been deposited in the PDB with accession numbers 3OG6 and 3OG4. publication does not necessarily reflect the views or policies of the Department of Health and Human Services; neither does the mention of trade names, commercial products, or organizations imply endorsement by the U.S. Government.|
956	f5f0160ba3fcee125c6b6d3b5720cd07f8b2f7b0	SIMULTANEOUS ESTIMATION OF THE EFFECTIVE REPRODUCING NUMBER AND THE DETECTION RATE OF COVID-19	"A major difficulty to estimate R (the effective reproducing number) of COVID-19 is that most cases of COVID-19 infection are mild or asymptomatic, therefore true number of infection is difficult to determine. This paper estimates the daily change of R and the detection rate simultaneously using a Bayesian model. The analysis using synthesized data shows that our model correctly estimates R and detects a short-term shock of the detection rate. Then, we apply our model to data from several countries to evaluate the effectiveness of public healthcare measures. Our analysis focuses Japan, which employs a moderate measure to keep ""social distance"". The result indicates a downward trend and now R becomes below 1. Although our analysis is preliminary, this may suggest that a moderate policy still can prevent epidemic of COVID-19."	The method used in this paper has several limitations. First, as experiment used simulation data revealed, our method cannot determine the true level of detection rate, nor its long-term trends. To find the true detection rate, we need different kind of data, such as excess mortality. Second, our model uses a naive SIR model and does not consider incubation period and reporting delay. We can reconstruct the date of exposure by back projection, so it would be interesting apply our method to such data.|
957	0bf4618d8aea8295bb7d4fbfa9dc33c54971b3db	Journal Pre-proof Does lopinavir really inhibit SARS-CoV-2? Does lopinavir really inhibit SARS-CoV-2?		In vivo, lopinavir trough, M* 1 -20 Not available 10 -50|
958	6a13891d608802392523756b5c54949857c7d2dc	The cause of the plague of Athens: plague, typhoid, typhus, smallpox, or measles?		Once clinical remains are tested for typhus, smallpox, and measles using DNA probe technology, pelopathologic evidence will continue the debate about the cause of plague. Until such proof is available, the preponderance of characteristic clinical features favors measles as the best explanation for the plague of Athens. |
959	b10f60b3b2acf3df12afc5e428c284b15a53f9e8	Cytokine Activation Patterns and Biomarkers Are Infl uenced by fl Microorganisms in Community-Acquired Pneumonia Downloaded from 12 (5-24) NS	The infl ammatory response in community-acquired pneumonia (CAP) depends on the host and on the challenge of the causal microorganism. Here, we analyze the patterns of inflammatory cytokines, procalcitonin (PCT), and C-reactive protein (CRP) in order to determine fl their diagnostic value. Methods: This was a prospective study of 658 patients admitted with CAP. PCT and CRP were analyzed by immunoluminometric and immunoturbidimetric assays. Cytokines (tumor necrosis factor-a [TNF-a ], IL-1 b, IL-6, IL-8, and IL-10) were measured using enzyme immunoassay. Results: The lowest medians of CRP, PCT, TNF-a, and IL-6 were found in CAP of unknown cause, and the highest were found in patients with positive blood cultures. Different cytokine profiles fi and biomarkers were found depending on cause: atypical bacteria (lower PCT and IL-6), viruses (lower PCT and higher IL-10), Enterobacteriaceae (higher IL-8), Streptococcus pneumoniae (high PCT), and Legionella pneumophila (higher CRP and TNF-a). PCT Ն 0.36 mg/dL to predict positive blood cultures showed sensitivity of 85%, specifi city of 42%, and negative predictive value (NPV) of 98%, whereas a cutoff of Յ 0.5 mg/dL to predict viruses or atypicals vs bacteria showed sensitivity of 89%/81%, specifi city of 68%/68%, positive predictive value of 12%/22%, and NPV of 99%/97%. In a multivariate Euclidean distance model, the lowest infl ammatory expression fl was found in unknown cause and the highest was found in L pneumophila, S pneumoniae , and Enterobacteriaceae. Atypical bacteria exhibit an infl ammatory pattern closer to that of viruses. Conclusions: Different infl ammatory patterns elicited by different microorganisms may provide a useful tool for diagnosis. Recognizing these patterns provides additional information that may facilitate a broader understanding of host infl ammatory response to microorganisms.	Not all microbiologic studies were performed on the whole population and unknown cause may correspond to underdiagnosed viruses or bacteria. |
960	551e16d89c30e92132981e2148fbabdc359f2b4c	Previous or coincident infections with suspected Kawasaki disease. Should we change our approach? ଝ,ଝଝ on behalf of the Working Group for the Study of Kawasaki Disease (KAWA-RACE)		The authors have no conflicts of interest to declare.|
961	39653fbc28c4914dd863c55b10481d669a9989a1	Mini-review Mannich bases in medicinal chemistry and drug design		Throughout the last decade, a large number of novel Mannich bases have been synthesized and evaluated as potential treatments for a multitude of diseases and medical conditions, as prodrugs, or as molecules eliciting a response from biological targets. The vast amount of data concerning the structureeactivity relationship for Mannich bases derived from structurally diverse substrates has added to previous knowledge, thus allowing better insight into the design of more effective drug candidates based on the aminomethylation reaction in the future. Tremendous progress has been made in the field of anticancer agents and antimicrobials, and the last decade has witnessed the chemical modification of many biologically-active, naturally-occurring substrates or well established drugs by means of the Mannich reaction with a view to improve their biological activity. As such, the Mannich reaction has earned its rightful place as a powerful tool in medicinal chemistry, both for the synthesis of novel chemical entities endowed with various and interesting biological properties, and for the modification of physico-chemical properties of a candidate, that ultimately influence the candidate's biodisponibility, performance and pharmacological activity as a drug.|
962	44ac98826d6878ded5664f67d59cbd25269b71df	A novel conserved family of Macro-like domains-putative new players in ADP-ribosylation signaling	"The presence of many completely uncharacterized proteins, even in well-studied organisms such as humans, seriously hampers a full understanding of the functioning of living cells. One such example is the human protein C12ORF4, which belongs to the DUF2362 family, present in many eukaryotic lineages and conserved in metazoans. The only functional information available on C12ORF4 (Chromosome 12 Open Reading Frame 4) is its involvement in mast cell degranulation and its being a genetic cause of autosomal intellectual disability. Bioinformatics analysis of the DUF2362 family provides strong evidence that it is a novel member of the Macro clan/superfamily. Sequence similarity analysis versus other representatives of the Macro superfamily of ADP-ribose-binding proteins and mapping sequence conservation on predicted three-dimensional structure provides hypotheses regarding the molecular function for members of the DUF2362 family. For example, the available functional data suggest a possible role for C12ORF4 in ADP-ribosylation signaling in asthma and related inflammatory diseases. This novel family appears to be a likely novel ADP-ribosylation ""reader"" and ""eraser,"" a previously unnoticed putative new player in cell signaling by this emerging post-translational modification."	The authors received no funding for this work.|
963	87b2f2205b9dea38eeaeddd6e3ddbb6e45f542ae	Genome-Wide Transcriptional Profiling Reveals Two Distinct Outcomes in Central Nervous System Infections of Rabies Virus	Rabies remains a major public health concern in many developing countries. The precise neuropathogenesis of rabies is unknown, though it is hypothesized to be due to neuronal death or dysfunction. Mice that received intranasal inoculation of an attenuated rabies virus (RABV) strain HEP-Flury exhibited subtle clinical signs, and eventually recovered, which is different from the fatal encephalitis caused by the virulent RABV strain CVS-11. To understand the neuropathogenesis of rabies and the mechanisms of viral clearance, we applied RNA sequencing (RNA-Seq) to compare the brain transcriptomes of normal mice vs. HEP-Flury or CVS-11 intranasally inoculated mice. Our results revealed that both RABV strains altered positively and negatively the expression levels of many host genes, including genes associated with innate and adaptive immunity, inflammation and cell death. It is found that HEP-Flury infection can activate the innate immunity earlier through the RIG-I/MDA-5 signaling, and the innate immunity pre-activated by HEP-Flury or Newcastle disease virus (NDV) infection can effectively prevent the CVS-11 to invade central nervous system (CNS), but fails to clear the CVS-11 after its entry into the CNS. In addition, following CVS-11 infection, genes implicated in cell adhesion, blood vessel morphogenesis and coagulation were mainly up-regulated, while the genes involved in synaptic transmission and ion transport were significantly down-regulated. On the other hand, several genes involved in the MHC class II-mediated antigen presentation pathway were activated to a greater extent after the HEP-Flury infection as compared with the CVS-11 infection suggesting that the collaboration of CD4 + T cells and MHC class II-mediated antigen presentation is critical for the clearance of attenuated RABV from the CNS. The differentially regulated genes reported here are likely to include potential therapeutic targets for expanding the post-exposure treatment window for RABV infection.	Altogether, our results provide a broader view of the interplay between the RABV and the host. Virulent CVS-11 infection causes extensive inflammation, immune responses and nervous system dysfunction and induces many more altered genes than attenuated HEP-Flury infection. Once the infection is established, HEP-Flury, but not the CVS-11, can be effectively suppressed by innate immunity and cleared from the CNS prior to the induction of adaptive immunity. In the CVS-11 infected mouse brains, the expression of MHC class II and activation of CD4 + T cells were impaired, resulting in the failure to stimulate the VNAs and revealing a mechanism of immune suppression of the pathogenic RABVs. Genomic transcriptional analysis is an effective technique but not enough on its own to define the critical causes and effects of virus-host interactions. Extensive studies in different regulatory levels, using different RABV strains and inoculation routes are warranted in future investigations. |
964	f645889a1cc5dacce1cfebab278d921ab99ed27d			Frias-Staheli et al. [6] describe the activity of CCHFV-OTU protease, the role in the repression of the innate immune response, and a functional comparative analysis with other OTU proteases. Versteeg & García-Sastre [23] is an interesting review which offers a graphic overview of the antiviral strategies on the development of the virus. Websites for The International Committee on Taxonomy of Viruses provides information on the molecular biology of different viruses; and Boston Biochem provides information on the reagents for the enzymatic assays described before. Finally, EMBL-MBI is a very useful website to make structural analyses of the proteins.|
965	3b68f25c3129451160f9ba7b620b44e04dd024d4	Block based semi-global alignment scheme for the analysis of Given DNA sequences	Pair wise sequence alignment scheme has been emerged as an efficient computational tool to find region of similarity among sequences of proteins and nucleic acids. As new disease causing viruses are emerging rapidly, new alignment schemes with the advent of fast computers have gained its importance recently. In this paper, we have proposed a block based semi-global alignment scheme to evaluate the optimal alignment between any given two DNA sequences. DNA sequences are divided into blocks of equal length and alignment between the block is determined using dynamic programming. The performances are evaluated in terms of overall matrix score and percentage of similarity. It is inferred from the results, that higher the percentage of similarity between any two blocks, it may code for the same protein/amino acids. The computational complexity of the proposed algorithm is much less compared to that of the general global alignment scheme with O (M, N).	This paper discusses a block based semi-global alignment scheme (BGA).Two DNA categories, namely, plant species and disease causing virus are used and the base pairs were divided into different blocks of equal length. Dynamic programming with inclusion of gaps was used to evaluate the overall matrix score and percentage of strings similarity. It has been found that as the block size increases, overall matrix score tends to become more negative and hence results in less similarity between the strings. It has been further shown the computation time requires for implementing the algorithm seems to be less for small block sizes and further has to be tested with large databases for obtaining the optimization for alignment between the DNA sequence. It can be concluded that by using this BGA algorithm the structure and function of protein for the unknown sequence can be predicted with less computational time.|
966	74276b4789e8384757bce159941cef1e3920f312	Ademhaling		Een beademingspatroon dat na IPPV werd ontwikkeld met als oogmerk de interactie tussen de patiënt en de machine te verbeteren is de gesynchroniseerde intermitterende gevraagde beademing. Bij deze vorm van beademing krijgt de patiënt volumegecontroleerd een aantal slagen per minuut aangebo den. Dit ademminuutvolume is echter niet genoeg om een normocapnie te bereiken. Het is de intentie van deze beade mingsvorm dat de patiënt zelf een aantal drukgecontroleerde ademteugen neemt en zo zorgt voor voldoende ventilatie, met een normale koolzuurconcentratie in het bloed. De beade mingsmachine heeft daarbij de eigenschap dat de spontane ademhalingen worden gesynchroniseerd met de ademteugen die de machine toedient. SIMV is een van de eerste beade mingspatronen waarbij de interactie tussen de patiënt en de machine werd verbeterd. |
